CLASSROOM_UNIT_ID,professor_id,subject_variant,subject_name,year,session,n_student_classroom_observations,n_unique_students,n_unique_careers,mean_visits,median_visits,max_visits,mean_raw_grade_numeric,raw_grade_missing_count,raw_grade_non_missing_count,mean_impmean,mean_impkde,raw_grade_missing_prop,classroom_size
24097 | MAT1022 | 2024 | PRIMAVERA,24097,MAT1022,CÁLCULO I,2024,PRIMAVERA,35,35,16,1.3714285714285714,0.0,8,9.405714285714286,0,35,9.405714285714286,9.405714285714286,0.0,35
24097 | MAT2012 | 2024 | OTOÑO,24097,MAT2012,CÁLCULO II,2024,OTOÑO,35,35,13,1.3142857142857143,0.0,14,9.30857142857143,0,35,9.30857142857143,9.30857142857143,0.0,35
25503 | MAT1012 | 2024 | PRIMAVERA,25503,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,PRIMAVERA,35,35,18,0.8,0.0,5,9.081818181818182,2,33,8.743809523809523,8.705714285714285,0.05714285714285714,35
25510 | MAT2012 | 2024 | OTOÑO,25510,MAT2012,CÁLCULO II,2024,OTOÑO,35,35,13,2.4857142857142858,0.0,34,9.138235294117647,1,34,9.022857142857143,9.014285714285714,0.02857142857142857,35
22446 | MAT1012 | 2025 | PRIMAVERA,22446,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2025,PRIMAVERA,35,35,14,0.0,0.0,0,8.551612903225807,4,31,8.145714285714286,7.574285714285715,0.11428571428571428,35
22471 | MAT1012 | 2025 | PRIMAVERA,22471,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2025,PRIMAVERA,35,35,17,0.0,0.0,0,6.792857142857143,21,14,4.6731428571428575,4.174285714285714,0.6,35
23885 | MAT2012 | 2025 | PRIMAVERA,23885,MAT2012,CÁLCULO II,2025,PRIMAVERA,35,35,13,1.4,0.0,10,8.787096774193548,4,31,7.782857142857142,7.782857142857142,0.11428571428571428,35
25494 | MAT1012 | 2025 | PRIMAVERA,25494,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2025,PRIMAVERA,35,35,15,0.0,0.0,0,8.264516129032257,4,31,8.027142857142858,8.088571428571429,0.11428571428571428,35
25496 | MAT1012 | 2025 | PRIMAVERA,25496,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2025,PRIMAVERA,35,35,16,0.0,0.0,0,7.854838709677419,4,31,7.02,7.02,0.11428571428571428,35
25843 | MAT1012 | 2025 | PRIMAVERA,25843,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2025,PRIMAVERA,35,35,15,0.0,0.0,0,7.968965517241379,6,29,7.781428571428572,7.460000000000001,0.17142857142857143,35
18269 | MAT1012 | 2019 | OTOÑO,18269,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,34,34,8,3.0588235294117645,1.0,13,8.592307692307692,8,26,7.582352941176471,7.582352941176471,0.23529411764705882,34
23148 | MAT1032 | 2020 | PRIMAVERA,23148,MAT1032,ÁLGEBRA LINEAL,2020,PRIMAVERA,34,34,12,1.7352941176470589,0.5,12,9.74705882352941,0,34,9.74705882352941,9.74705882352941,0.0,34
23411 | MAT2012 | 2020 | OTOÑO,23411,MAT2012,CÁLCULO II,2020,OTOÑO,34,34,13,2.264705882352941,1.0,15,9.226470588235294,0,34,9.226470588235294,9.226470588235294,0.0,34
20792 | MAT1022 | 2021 | PRIMAVERA,20792,MAT1022,CÁLCULO I,2021,PRIMAVERA,34,34,11,3.5588235294117645,0.0,32,8.106896551724137,5,29,7.510294117647058,7.335294117647059,0.14705882352941177,34
23852 | MAT1032 | 2021 | PRIMAVERA,23852,MAT1032,ÁLGEBRA LINEAL,2021,PRIMAVERA,34,34,14,1.7941176470588236,0.0,11,8.978787878787879,1,33,8.923529411764704,8.911764705882353,0.029411764705882353,34
24117 | MAT1032 | 2021 | PRIMAVERA,24117,MAT1032,ÁLGEBRA LINEAL,2021,PRIMAVERA,34,34,12,2.588235294117647,0.0,28,8.855172413793104,5,29,8.655882352941177,8.097058823529412,0.14705882352941177,34
22473 | MAT2012 | 2022 | PRIMAVERA,22473,MAT2012,CÁLCULO II,2022,PRIMAVERA,34,34,15,1.0294117647058822,0.0,7,8.483870967741936,3,31,8.339705882352941,8.388235294117647,0.08823529411764706,34
23835 | MAT1022 | 2022 | PRIMAVERA,23835,MAT1022,CÁLCULO I,2022,PRIMAVERA,34,34,16,1.6176470588235294,0.5,10,7.291666666666667,10,24,5.823529411764706,5.608823529411764,0.29411764705882354,34
23887 | MAT2022 | 2022 | PRIMAVERA,23887,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,PRIMAVERA,34,34,7,0.5588235294117647,0.0,4,8.606896551724137,5,29,8.360084033613445,8.320588235294117,0.14705882352941177,34
20792 | MAT1012 | 2023 | OTOÑO,20792,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,34,34,8,3.411764705882353,2.5,17,7.876190476190477,13,21,7.165196078431372,6.658823529411765,0.38235294117647056,34
22473 | MAT1012 | 2023 | OTOÑO,22473,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,34,34,12,0.7352941176470589,0.0,6,9.07,4,30,8.444117647058825,8.444117647058825,0.11764705882352941,34
24827 | MAT1012 | 2023 | OTOÑO,24827,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,34,34,9,1.7941176470588236,0.0,23,8.41,4,30,7.814705882352941,7.76764705882353,0.11764705882352941,34
22767 | MAT2022 | 2024 | OTOÑO,22767,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2024,OTOÑO,34,34,7,1.6176470588235294,0.0,11,9.338235294117647,0,34,9.338235294117647,9.338235294117647,0.0,34
23839 | MAT1012 | 2024 | PRIMAVERA,23839,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,PRIMAVERA,34,34,20,0.7941176470588235,0.0,10,7.64375,2,32,7.376470588235295,7.247058823529412,0.058823529411764705,34
24097 | MAT1032 | 2024 | PRIMAVERA,24097,MAT1032,ÁLGEBRA LINEAL,2024,PRIMAVERA,34,34,12,1.6176470588235294,0.0,9,8.929411764705883,0,34,8.929411764705883,8.929411764705883,0.0,34
21262 | MAT1022 | 2025 | PRIMAVERA,21262,MAT1022,CÁLCULO I,2025,PRIMAVERA,34,34,16,0.029411764705882353,0.0,1,6.5200000000000005,14,20,5.7952941176470585,4.597058823529412,0.4117647058823529,34
23452 | MAT1022 | 2025 | PRIMAVERA,23452,MAT1022,CÁLCULO I,2025,PRIMAVERA,34,34,17,0.0,0.0,0,9.157575757575756,1,33,9.035294117647059,9.1,0.029411764705882353,34
23887 | MAT1012 | 2025 | PRIMAVERA,23887,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2025,PRIMAVERA,34,34,20,0.08823529411764706,0.0,3,7.668181818181818,12,22,6.726470588235294,4.961764705882352,0.35294117647058826,34
23148 | MAT1032 | 2019 | OTOÑO,23148,MAT1032,ÁLGEBRA LINEAL,2019,OTOÑO,33,33,14,1.7272727272727273,0.0,18,8.990625,1,32,8.94141414141414,8.933333333333334,0.030303030303030304,33
23453 | MAT1022 | 2019 | OTOÑO,23453,MAT1022,CÁLCULO I,2019,OTOÑO,33,33,20,2.6363636363636362,0.0,18,6.705263157894737,14,19,6.384848484848485,6.366666666666666,0.42424242424242425,33
22115 | MAT1052 | 2020 | PRIMAVERA,22115,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2020,PRIMAVERA,33,33,9,0.6060606060606061,0.0,10,8.516666666666667,3,30,8.342424242424244,8.293939393939393,0.09090909090909091,33
21815 | MAT2012 | 2021 | PRIMAVERA,21815,MAT2012,CÁLCULO II,2021,PRIMAVERA,33,33,12,1.5151515151515151,0.0,23,9.299999999999999,4,29,8.172727272727272,8.172727272727272,0.12121212121212122,33
22767 | MAT2022 | 2021 | OTOÑO,22767,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2021,OTOÑO,33,33,7,0.6363636363636364,0.0,11,8.821875,1,32,8.711363636363638,8.590909090909092,0.030303030303030304,33
24328 | MAT1022 | 2021 | PRIMAVERA,24328,MAT1022,CÁLCULO I,2021,PRIMAVERA,33,33,20,0.6363636363636364,0.0,13,9.416129032258064,2,31,9.416129032258064,9.06969696969697,0.06060606060606061,33
23442 | MAT1012 | 2022 | OTOÑO,23442,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,33,33,8,8.393939393939394,3.0,116,8.758064516129032,2,31,8.366666666666667,8.227272727272727,0.06060606060606061,33
23452 | MAT1012 | 2022 | OTOÑO,23452,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,33,33,12,2.4545454545454546,0.0,20,8.259375,1,32,8.101212121212122,8.00909090909091,0.030303030303030304,33
23852 | MAT1032 | 2022 | PRIMAVERA,23852,MAT1032,ÁLGEBRA LINEAL,2022,PRIMAVERA,33,33,14,1.5151515151515151,0.0,14,9.148387096774194,2,31,9.148387096774194,8.818181818181818,0.06060606060606061,33
22471 | MAT1012 | 2023 | OTOÑO,22471,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,33,33,14,2.515151515151515,1.0,24,7.65925925925926,6,27,7.050757575757576,6.851515151515152,0.18181818181818182,33
23836 | MAT1022 | 2023 | PRIMAVERA,23836,MAT1022,CÁLCULO I,2023,PRIMAVERA,33,33,17,7.454545454545454,1.0,116,8.035714285714286,5,28,7.679292929292929,7.587878787878788,0.15151515151515152,33
23148 | MAT1012 | 2024 | PRIMAVERA,23148,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,PRIMAVERA,33,33,17,1.0303030303030303,0.0,9,8.541379310344826,4,29,8.415151515151514,7.954545454545454,0.12121212121212122,33
24097 | MAT1032 | 2024 | OTOÑO,24097,MAT1032,ÁLGEBRA LINEAL,2024,OTOÑO,33,33,11,0.9393939393939394,0.0,7,8.521875,1,32,8.391919191919191,8.33030303030303,0.030303030303030304,33
23852 | MAT2012 | 2025 | PRIMAVERA,23852,MAT2012,CÁLCULO II,2025,PRIMAVERA,33,33,11,2.8181818181818183,0.0,28,8.787096774193548,2,31,8.563636363636364,8.563636363636364,0.06060606060606061,33
24097 | MAT1022 | 2025 | PRIMAVERA,24097,MAT1022,CÁLCULO I,2025,PRIMAVERA,33,33,12,0.06060606060606061,0.0,1,9.572727272727272,0,33,9.572727272727272,9.572727272727272,0.0,33
22767 | MAT2022 | 2019 | OTOÑO,22767,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2019,OTOÑO,32,32,8,0.25,0.0,2,8.686666666666667,2,30,8.6125,8.375,0.0625,32
23148 | MAT2012 | 2019 | OTOÑO,23148,MAT2012,CÁLCULO II,2019,OTOÑO,32,32,13,2.0,0.0,26,9.661290322580646,1,31,9.661290322580646,9.475,0.03125,32
23162 | MAT2012 | 2019 | PRIMAVERA,23162,MAT2012,CÁLCULO II,2019,PRIMAVERA,32,32,16,0.03125,0.0,1,9.14516129032258,1,31,8.9765625,8.859375,0.03125,32
23852 | MAT1022 | 2019 | OTOÑO,23852,MAT1022,CÁLCULO I,2019,OTOÑO,32,32,17,0.53125,0.0,11,7.890322580645161,1,31,7.835625,7.85625,0.03125,32
16164 | MAT2022 | 2020 | PRIMAVERA,16164,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2020,PRIMAVERA,32,32,7,1.90625,0.0,35,9.19032258064516,1,31,9.19032258064516,9.01875,0.03125,32
22767 | MAT1052 | 2020 | OTOÑO,22767,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2020,OTOÑO,32,32,10,0.34375,0.0,3,8.861290322580645,1,31,8.75625,8.65625,0.03125,32
23859 | MAT1052 | 2020 | PRIMAVERA,23859,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2020,PRIMAVERA,32,32,10,0.0,0.0,0,8.59,2,30,8.2390625,8.315625,0.0625,32
23978 | MAT1032 | 2020 | PRIMAVERA,23978,MAT1032,ÁLGEBRA LINEAL,2020,PRIMAVERA,32,32,11,2.59375,1.0,22,9.058064516129033,1,31,9.058064516129033,8.890625,0.03125,32
16164 | MAT2022 | 2021 | OTOÑO,16164,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2021,OTOÑO,32,32,9,5.125,0.0,114,9.084375,0,32,9.084375,9.084375,0.0,32
20792 | MAT2012 | 2021 | OTOÑO,20792,MAT2012,CÁLCULO II,2021,OTOÑO,32,32,12,5.46875,1.5,32,8.581818181818182,10,22,8.165625,8.08125,0.3125,32
23468 | MAT1022 | 2021 | OTOÑO,23468,MAT1022,CÁLCULO I,2021,OTOÑO,32,32,16,0.8125,0.0,11,8.63103448275862,3,29,8.315,8.228125,0.09375,32
20792 | MAT1012 | 2022 | OTOÑO,20792,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,32,32,16,4.96875,1.5,33,8.25,14,18,6.28125,4.640625,0.4375,32
21192 | MAT1012 | 2022 | OTOÑO,21192,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,32,32,16,1.03125,0.0,10,7.76875,0,32,7.76875,7.76875,0.0,32
21779 | MAT1012 | 2022 | OTOÑO,21779,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,32,32,10,1.65625,0.5,12,8.260714285714286,4,28,7.6625,7.6625,0.125,32
21853 | MAT1012 | 2022 | OTOÑO,21853,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,32,32,16,2.3125,1.0,12,7.845833333333334,8,24,6.988541666666666,6.603125,0.25,32
21854 | MAT1012 | 2022 | OTOÑO,21854,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,32,32,15,1.78125,1.0,11,7.657692307692307,6,26,7.2390625,6.9875,0.1875,32
22446 | MAT1012 | 2022 | OTOÑO,22446,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,32,32,10,5.5,2.0,36,9.079310344827586,3,29,8.228125,8.228125,0.09375,32
23978 | MAT1012 | 2022 | OTOÑO,23978,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,32,32,10,1.5625,0.0,11,8.840625,0,32,8.840625,8.840625,0.0,32
23885 | MAT1012 | 2023 | OTOÑO,23885,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,32,32,11,1.40625,0.0,9,8.717241379310344,3,29,7.9,7.9,0.09375,32
21779 | MAT1012 | 2024 | OTOÑO,21779,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,32,32,17,0.0,0.0,0,9.055,12,20,9.055,7.046875,0.375,32
21852 | MAT1052 | 2024 | PRIMAVERA,21852,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2024,PRIMAVERA,32,32,8,0.375,0.0,3,9.509677419354839,1,31,9.509677419354839,9.328125,0.03125,32
22471 | MAT1012 | 2024 | OTOÑO,22471,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,32,32,17,0.0,0.0,0,8.38421052631579,13,19,6.278125,6.278125,0.40625,32
23148 | MAT1022 | 2024 | OTOÑO,23148,MAT1022,CÁLCULO I,2024,OTOÑO,32,32,16,1.5625,0.0,9,8.3375,8,24,7.946875,7.765625,0.25,32
23434 | MAT1012 | 2024 | PRIMAVERA,23434,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,PRIMAVERA,32,32,14,0.4375,0.0,4,7.441666666666666,8,24,6.85875,6.78125,0.25,32
23452 | MAT1012 | 2024 | OTOÑO,23452,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,32,32,18,0.0,0.0,0,8.124137931034483,3,29,7.65078125,7.671875,0.09375,32
23885 | MAT1012 | 2024 | OTOÑO,23885,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,32,32,18,0.0,0.0,0,8.1,5,27,7.146875,6.85,0.15625,32
24086 | MAT1022 | 2024 | OTOÑO,24086,MAT1022,CÁLCULO I,2024,OTOÑO,32,32,16,1.09375,0.0,11,7.576190476190476,11,21,6.7808593749999995,6.58125,0.34375,32
24086 | MAT1022 | 2024 | PRIMAVERA,24086,MAT1022,CÁLCULO I,2024,PRIMAVERA,32,32,17,4.0625,1.0,33,8.732142857142858,4,28,8.219791666666666,8.21875,0.125,32
24097 | MAT1012 | 2024 | OTOÑO,24097,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,32,32,10,0.0,0.0,0,9.103225806451613,1,31,8.96875,8.96875,0.03125,32
25843 | MAT1012 | 2024 | OTOÑO,25843,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,32,32,16,0.0,0.0,0,8.181481481481482,5,27,7.8,7.2906249999999995,0.15625,32
23434 | MAT1012 | 2025 | PRIMAVERA,23434,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2025,PRIMAVERA,32,32,12,0.0,0.0,0,6.45,12,20,5.947159090909091,5.509375,0.375,32
23885 | MAT1022 | 2025 | PRIMAVERA,23885,MAT1022,CÁLCULO I,2025,PRIMAVERA,32,32,17,0.0,0.0,0,9.0,1,31,8.8671875,8.78125,0.03125,32
25487 | MAT1012 | 2025 | PRIMAVERA,25487,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2025,PRIMAVERA,32,32,15,0.0,0.0,0,9.135483870967741,1,31,8.99375,8.903125,0.03125,32
22474 | MAT1022 | 2019 | PRIMAVERA,22474,MAT1022,CÁLCULO I,2019,PRIMAVERA,31,31,17,1.1935483870967742,0.0,8,9.241935483870968,0,31,9.241935483870968,9.241935483870968,0.0,31
23096 | MAT1032 | 2019 | PRIMAVERA,23096,MAT1032,ÁLGEBRA LINEAL,2019,PRIMAVERA,31,31,12,1.935483870967742,1.0,20,8.110344827586207,2,29,8.004105571847507,8.012903225806452,0.06451612903225806,31
23133 | MAT1032 | 2019 | PRIMAVERA,23133,MAT1032,ÁLGEBRA LINEAL,2019,PRIMAVERA,31,31,13,0.3548387096774194,0.0,2,8.226086956521739,8,23,8.038709677419355,7.058064516129033,0.25806451612903225,31
23148 | MAT1022 | 2019 | PRIMAVERA,23148,MAT1022,CÁLCULO I,2019,PRIMAVERA,31,31,18,1.6774193548387097,0.0,26,9.706451612903225,0,31,9.706451612903225,9.706451612903225,0.0,31
23152 | MAT1032 | 2019 | PRIMAVERA,23152,MAT1032,ÁLGEBRA LINEAL,2019,PRIMAVERA,31,31,12,2.3548387096774195,1.0,34,9.227586206896552,2,29,9.116129032258065,8.870967741935484,0.06451612903225806,31
23852 | MAT1012 | 2019 | OTOÑO,23852,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,31,31,20,1.1612903225806452,0.0,17,8.406896551724138,2,29,8.241290322580644,8.080645161290322,0.06451612903225806,31
23824 | MAT1012 | 2020 | PRIMAVERA,23824,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,PRIMAVERA,31,31,13,0.7419354838709677,0.0,6,8.403571428571428,3,28,7.604838709677419,7.609677419354839,0.0967741935483871,31
20530 | MAT2022 | 2021 | OTOÑO,20530,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2021,OTOÑO,31,31,6,1.2258064516129032,0.0,11,9.183333333333334,1,30,9.183333333333334,9.006451612903225,0.03225806451612903,31
23835 | MAT1012 | 2021 | OTOÑO,23835,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,31,31,6,2.5161290322580645,0.0,26,8.244,6,25,7.793548387096774,7.361290322580645,0.1935483870967742,31
22767 | MAT1052 | 2022 | PRIMAVERA,22767,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2022,PRIMAVERA,31,31,9,0.0,0.0,0,8.325925925925926,4,27,7.861290322580645,7.861290322580645,0.12903225806451613,31
23152 | MAT1012 | 2022 | OTOÑO,23152,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,31,31,12,2.6129032258064515,1.0,21,8.077272727272726,9,22,7.024193548387097,6.729032258064516,0.2903225806451613,31
22446 | MAT1012 | 2023 | OTOÑO,22446,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,31,31,9,1.7096774193548387,0.0,21,9.072413793103449,2,29,9.072413793103449,8.725806451612904,0.06451612903225806,31
23852 | MAT2012 | 2023 | PRIMAVERA,23852,MAT2012,CÁLCULO II,2023,PRIMAVERA,31,31,14,4.096774193548387,1.0,70,8.589285714285714,3,28,8.3,7.932258064516129,0.0967741935483871,31
22446 | MAT1012 | 2024 | OTOÑO,22446,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,31,31,12,0.0,0.0,0,9.1,2,29,8.635483870967741,8.635483870967741,0.06451612903225806,31
22521 | MAT1012 | 2024 | OTOÑO,22521,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,31,31,11,0.0,0.0,0,8.385714285714286,3,28,8.267096774193547,8.209677419354838,0.0967741935483871,31
22521 | MAT1012 | 2024 | PRIMAVERA,22521,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,PRIMAVERA,31,31,13,0.7096774193548387,0.0,7,8.35,3,28,7.943548387096774,7.835483870967742,0.0967741935483871,31
23152 | MAT1012 | 2024 | OTOÑO,23152,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,31,31,17,0.0,0.0,0,8.582608695652175,8,23,8.096774193548388,8.106451612903227,0.25806451612903225,31
23823 | MAT1022 | 2024 | PRIMAVERA,23823,MAT1022,CÁLCULO I,2024,PRIMAVERA,31,31,16,2.064516129032258,0.0,23,8.519354838709678,0,31,8.519354838709678,8.519354838709678,0.0,31
23852 | MAT2012 | 2024 | OTOÑO,23852,MAT2012,CÁLCULO II,2024,OTOÑO,31,31,12,1.3225806451612903,0.0,9,8.758620689655173,2,29,8.329032258064515,8.329032258064515,0.06451612903225806,31
23978 | MAT2012 | 2024 | OTOÑO,23978,MAT2012,CÁLCULO II,2024,OTOÑO,31,31,16,1.2258064516129032,0.0,8,9.43448275862069,2,29,9.43448275862069,9.064516129032258,0.06451612903225806,31
24086 | MAT2012 | 2024 | OTOÑO,24086,MAT2012,CÁLCULO II,2024,OTOÑO,31,31,12,2.064516129032258,1.0,13,8.793103448275861,2,29,8.610752688172044,8.619354838709677,0.06451612903225806,31
25487 | MAT1012 | 2024 | OTOÑO,25487,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,31,31,13,0.0,0.0,0,9.02258064516129,0,31,9.02258064516129,9.02258064516129,0.0,31
23153 | MAT1022 | 2025 | PRIMAVERA,23153,MAT1022,CÁLCULO I,2025,PRIMAVERA,31,31,15,0.0,0.0,0,9.124137931034484,2,29,8.535483870967743,8.535483870967743,0.06451612903225806,31
12516 | MAT1022 | 2019 | PRIMAVERA,12516,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,14,0.3,0.0,3,7.8999999999999995,6,24,7.489999999999999,7.3966666666666665,0.2,30
15282 | MAT2022 | 2019 | OTOÑO,15282,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2019,OTOÑO,30,30,7,1.1666666666666667,0.5,5,8.407142857142857,2,28,8.213333333333333,8.146666666666667,0.06666666666666667,30
18269 | MAT1012 | 2019 | PRIMAVERA,18269,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,PRIMAVERA,30,30,21,0.5666666666666667,0.0,7,6.3999999999999995,7,23,6.191372549019608,6.296666666666667,0.23333333333333334,30
20529 | MAT1022 | 2019 | PRIMAVERA,20529,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,14,2.3666666666666667,0.0,29,9.107142857142858,2,28,8.860000000000001,8.72,0.06666666666666667,30
20566 | MAT1052 | 2019 | PRIMAVERA,20566,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2019,PRIMAVERA,30,30,10,0.0,0.0,0,9.313793103448276,1,29,9.313793103448276,9.126666666666667,0.03333333333333333,30
20792 | MAT1012 | 2019 | PRIMAVERA,20792,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,PRIMAVERA,30,30,12,2.1666666666666665,0.0,29,7.366666666666666,9,21,6.4938095238095235,6.293333333333334,0.3,30
21226 | MAT1032 | 2019 | OTOÑO,21226,MAT1032,ÁLGEBRA LINEAL,2019,OTOÑO,30,30,11,2.2,0.0,35,8.4625,6,24,6.77,6.77,0.2,30
21228 | MAT1052 | 2019 | PRIMAVERA,21228,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2019,PRIMAVERA,30,30,9,0.26666666666666666,0.0,3,8.970588235294118,13,17,8.116666666666667,7.9,0.43333333333333335,30
21756 | MAT1052 | 2019 | PRIMAVERA,21756,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2019,PRIMAVERA,30,30,9,0.13333333333333333,0.0,3,8.903703703703703,3,27,8.513333333333334,8.013333333333334,0.1,30
21815 | MAT2022 | 2019 | OTOÑO,21815,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2019,OTOÑO,30,30,7,0.36666666666666664,0.0,4,8.944827586206896,1,29,8.806666666666667,8.806666666666667,0.03333333333333333,30
21854 | MAT1012 | 2019 | OTOÑO,21854,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,30,30,16,0.9666666666666667,0.0,6,8.062962962962963,3,27,7.8116666666666665,7.703333333333333,0.1,30
22446 | MAT1022 | 2019 | PRIMAVERA,22446,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,16,0.5666666666666667,0.0,5,8.662962962962963,3,27,8.546666666666665,8.166666666666666,0.1,30
22446 | MAT2012 | 2019 | OTOÑO,22446,MAT2012,CÁLCULO II,2019,OTOÑO,30,30,12,3.1333333333333333,1.0,20,8.73076923076923,4,26,8.506666666666666,8.506666666666666,0.13333333333333333,30
22471 | MAT1022 | 2019 | PRIMAVERA,22471,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,15,2.7333333333333334,1.0,18,8.61578947368421,11,19,8.133333333333333,8.133333333333333,0.36666666666666664,30
22473 | MAT1022 | 2019 | PRIMAVERA,22473,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,17,1.5333333333333334,0.0,14,8.346153846153847,4,26,8.233333333333333,7.7266666666666675,0.13333333333333333,30
22474 | MAT1012 | 2019 | PRIMAVERA,22474,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,PRIMAVERA,30,30,14,1.9333333333333333,0.0,22,7.740909090909091,8,22,6.912222222222223,6.53,0.26666666666666666,30
22503 | MAT1022 | 2019 | PRIMAVERA,22503,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,17,1.3,0.0,14,8.584615384615384,4,26,8.106666666666666,7.4399999999999995,0.13333333333333333,30
22521 | MAT1022 | 2019 | PRIMAVERA,22521,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,18,1.7333333333333334,0.0,13,8.152000000000001,5,25,7.990952380952381,7.84,0.16666666666666666,30
22521 | MAT2012 | 2019 | OTOÑO,22521,MAT2012,CÁLCULO II,2019,OTOÑO,30,30,15,1.7333333333333334,1.0,14,8.35909090909091,8,22,8.041111111111112,8.043333333333333,0.26666666666666666,30
23148 | MAT1032 | 2019 | PRIMAVERA,23148,MAT1032,ÁLGEBRA LINEAL,2019,PRIMAVERA,30,30,11,0.9,0.0,8,9.653333333333334,0,30,9.653333333333334,9.653333333333334,0.0,30
23218 | MAT1022 | 2019 | PRIMAVERA,23218,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,17,1.2333333333333334,0.0,14,8.252380952380951,9,21,7.366666666666666,7.366666666666666,0.3,30
