id,carrera1,carrera2,carrera3
168220,LRI,LPT,
168221,LAD,,
168223,LII,LCS,
168224,LFP,,
168228,LAD,,
168236,LMT,,
168237,LAT,LDS,
168238,LIS,,
168240,LRT,,
168242,LMK,,
168243,LHR,,
168244,LRI,LPT,
168245,LPM,,
168246,LRI,,
168248,BBA,,
168252,LNA,,
168253,LBC,,
168257,LAD,,
168260,LBM,,
168262,LAD,,
168263,LNM,,
168264,LBC,,
168265,LRI,,
168268,LMK,,
168270,LNI,,
168277,LPA,,
168278,LPO,,
168281,LPM,,
168283,LIC,,
168284,LDE,,
168285,LFP,,
168287,LII,,
168291,LII,,
168292,LFB,,
168293,LNM,,
168294,LAT,,
168295,LPA,,
168296,LMK,,
168297,LIM,,
168298,LMK,,
168299,LMK,,
168303,LBM,,
168306,LBC,LFB,
168307,LMK,,
168308,LBN,,
168309,LEF,,
168311,LFP,,
168317,LEF,,
168318,LEF,,
168319,LEF,,
168320,LEF,,
168321,LEF,,
168323,LEF,,
168324,LEF,,
168325,LEF,,
168327,LPM,LRP,
168329,LCN,,
168330,LAR,,
168334,LAD,,
168335,LMK,,
168337,LIC,,
168341,LAD,,
168342,LMT,,
168343,LPM,,
168344,LAR,,
168345,LAD,,
168347,LHR,,
168350,LBI,,
168351,LAD,,
168354,LRI,,
168355,LCS,,
168357,LIM,,
168358,LFP,,
168359,LBN,,
168360,LAT,,
168361,LIN,,
168363,LND,,
168367,LFP,,
168369,LRI,,
168370,LEC,,
168371,LFP,,
168372,LNI,,
168373,LDE,,
168374,LBM,,
168375,LMT,,
168377,LII,,
168378,LAR,,
168379,LNI,,
168380,LPA,LPO,
168381,LIC,,
168382,LII,,
168384,LAD,,
168387,LAT,,
168388,LEF,,
168393,LAT,,
168396,LAT,,
168397,LEC,,
168399,LRT,,
168400,LIM,,
168405,LEC,,
168406,LDS,,
168407,LAT,,
168410,LPA,,
168411,LAR,,
168417,LIS,,
168418,LIM,,
168419,LAD,,
168424,LFP,,
168426,LNI,,
168430,LDS,,
168431,LII,,
168432,BBA,,
168433,LMT,,
168434,LFP,,
168435,LPT,,
168436,LFP,,
168438,LIM,,
168439,LCS,,
168440,LMU,,
168441,LIM,,
168443,LIC,,
168444,LAR,,
168445,LCN,,
168446,LIM,,
168447,LFA,,
168448,LNM,,
168449,LMT,,
168450,LHR,,
168451,LFA,,
168452,LCN,,
168453,LIM,,
168454,LCS,,
168456,LRM,,
168457,LIN,,
168458,LHR,,
168461,LCS,,
168462,LEC,,
168463,LFP,,
168464,LPA,,
168465,LAD,,
168466,LAD,,
168467,LND,,
168468,LBI,,
168470,LFP,,
168472,LAD,,
168473,LFP,,
168476,LQI,,
168477,LFB,,
168478,LAT,,
168480,LNI,,
168481,LAR,,
168483,LNI,,
168484,LIS,,
168485,LFA,,
168486,LAD,,
168488,LEF,,
168489,LCN,,
168490,LMK,,
168491,LIC,,
168493,LQI,LAR,
168496,LBM,,
168499,LBN,LEC,
168500,LHR,,
168501,LAD,,
168502,LAR,,
168503,LAR,,
168504,LMT,,
168505,LIC,,
168506,LPA,,
168508,LRT,,
168509,LIC,,
168510,LNI,,
168511,LNM,LBC,
168512,LIM,,
168513,LII,,
168514,LMK,,
168515,LEC,,
168516,LIM,,
168517,LAD,,
168518,LMT,,
168519,LPA,,
168521,LDS,,
168522,LBN,,
168524,LNI,,
168525,LPA,,
168528,LEF,,
168529,LPD,,
168531,LCN,,
168533,LRI,,
168534,LRI,,
168535,LIC,,
168536,LBN,,
168539,LMT,,
168540,LBN,,
168546,LEC,,
168547,LCN,,
168548,LII,,
168549,LAD,,
168550,LNI,,
168551,LNI,,
168552,LQI,,
168553,LEC,,
168557,LEC,,
168559,LAT,,
168560,LNI,,
168563,LAD,,
168564,LAD,,
168565,LAR,,
168566,LFB,,
168570,LAD,,
168571,LMK,,
168572,LPD,,
168574,LNM,,
168576,LAD,,
168577,LPA,,
168578,LND,,
168579,LPA,,
168582,LAD,,
168583,LBI,,
168586,LMK,,
168589,LBC,LFB,
168590,LPT,LRI,
168591,LFP,,
168592,LNM,,
168593,LAR,,
168594,LFP,,
168595,LFP,,
168597,LEF,,
168598,LEF,,
168599,LEF,,
168600,LEF,,
168601,LEF,,
168603,LAD,,
168604,LQI,,
168606,BPM,,
168608,LBN,,
168609,LBM,,
168611,LIC,,
168617,LAD,,
168619,LNI,,
168620,LEF,,
168621,LMK,,
168622,LII,,
168623,LPO,,
168625,LIM,,
168626,LII,,
168627,LRI,,
168628,LMT,,
168632,LPA,,
168634,LII,,
168635,LPA,,
168639,LRI,LPT,
168640,LFB,,
168641,LIC,,
168647,LII,,
168648,LBM,,
168649,LDS,,
168650,LNI,,
168652,LPA,,
168653,LNM,,
168655,LNM,,
168656,LPO,,
168657,BNI,,
168658,LMT,,
168659,LAD,,
168661,LNM,,
168663,LDS,,
168664,LAD,,
168665,LIS,,
168666,LPA,,
168669,LAD,,
168671,LRM,,
168672,LBM,,
168674,LMT,,
168675,LCN,,
168676,LIY,,
168679,LAD,,
168681,LFP,,
168683,LPM,,
168686,LCN,,
168687,LMT,,
168689,LRT,,
168693,LII,,
168701,LRI,,
168702,LPA,,
168711,LEF,,
168712,LNI,,
168713,LII,,
168719,LQI,,
168723,LCS,,
168724,LDS,,
168725,LAT,,
168726,LMT,,
168727,LII,,
168729,LAR,,
168737,LFA,,
168738,LAR,,
168741,LAT,,
168743,LAT,,
168744,LPA,,
168745,LNI,,
168747,LAD,,
168748,LDS,,
168750,LBI,,
168753,LAD,,
168754,LQI,,
168755,LFB,,
168758,LRM,,
168759,LBC,,
168761,LRI,,
168763,LBC,,
168764,LFP,,
168765,LFP,,
168766,LIC,,
168767,BNI,,
168769,LAR,,
168771,LMK,,
168773,LII,,
168776,LPA,,
168778,LAT,LDS,
168780,LBM,,
168781,LCN,,
168782,LII,,
168784,LDS,,
168786,LPA,LPD,
168787,LAD,,
168788,LII,,
168790,LBN,LDS,
168793,LFA,,
168794,LII,,
168797,LFP,,
168800,LIS,,
168802,LAT,LDS,
168804,LAT,LDS,
168805,LMK,,
168807,LQI,,
168809,LFP,,
168810,LFB,,
168811,LAD,,
168814,LAD,,
168815,LAR,,
168820,LMK,,
168821,LPM,,
168823,LAT,,
168824,LAD,,
168825,LFP,,
168826,LAR,,
168827,LPO,LPA,
168828,LBM,,
168831,LPA,LPO,
168834,LFA,,
168836,LAD,,
168837,LFP,,
168840,LMK,,
168841,LMK,,
168843,LAT,,
168845,LAD,,
168847,LDE,,
168848,LMK,,
168850,LCS,,
168851,LEC,,
168852,LAD,,
168853,LFB,,
168854,LFB,LBC,
168855,LMT,,
168857,LPM,,
168863,LAD,,
168865,LNI,,
168866,LIS,,
168869,LAT,,
168870,LAR,,
168871,LRT,,
168872,LRP,,
168873,LAD,,
168874,LAR,,
168877,LBN,,
168880,LEC,,
168885,LII,,
168886,LRT,,
168887,LBI,,
168888,LND,,
168889,LRI,,
168891,LIM,,
168892,LAD,,
168898,LAD,,
168900,LQI,,
168905,LIM,,
168906,LPO,,
168907,LEF,,
168908,LPO,,
168909,LIC,,
168910,LEF,,
168911,LII,,
168912,LEF,,
168913,LNI,,
168917,LFA,,
168918,LAR,,
168922,LAT,,
168924,LII,,
168926,LIS,,
168942,LII,,
168944,LPA,LRI,
168948,LPA,,
168949,LMT,,
168951,LBI,,
168958,LAR,,
168959,LAD,,
168964,LDE,,
168968,LPM,,
168969,LNI,,
169015,LAD,,
169016,LND,,
169029,LIY,,
169033,LNI,,
169037,LRI,,
169038,LPM,,
169040,LEC,,
169045,LIY,,
169046,LAT,,
169047,LRP,,
169048,LFA,,
169049,LCS,,
169050,LNI,,
169055,LPM,,
169058,LEF,,
169060,LDS,,
169062,LNI,,
169074,LNA,,
169076,LBC,,
169080,LEC,,
169084,LRI,,
169093,LNI,,
169096,LBI,,
169100,LPM,,
169101,LFP,,
169107,LBI,LFB,
169111,LCN,,
169112,LNI,,
169114,LNI,,
169117,LIC,,
169118,LIM,LMT,
169120,LMK,,
169121,LPA,,
169122,LBM,,
169123,LCN,,
169124,LBC,,
169127,LRI,,
169131,LBM,,
169139,LAI,,
169141,LAR,,
169145,LFA,LNM,
169146,LMK,,
169147,LAR,,
169152,LAT,,
169156,LQI,,
169177,LBC,LFB,
169179,LII,,
169180,LFA,,
169181,LAD,,
169184,LRP,,
169186,LBI,,
169189,LAD,,
169191,LFP,,
169192,LRI,,
169194,LBN,,
169200,LFA,,
169206,LDS,,
169209,LRI,,
169210,LAT,LDS,
169212,LCN,LPA,
169213,LNM,,
169217,LNM,,
169220,LPD,,
169225,LEC,,
169229,LBN,,
169230,LMT,,
169231,LNI,,
169232,LBM,,
169233,LRI,LPT,
169244,LII,,
169253,LAT,,
169254,LFP,,
169263,LPM,,
169265,LIS,,
169266,LPM,,
169270,LPD,,
169272,LPT,LRI,
169273,LDE,,
169277,LAT,,
169278,LAD,,
169280,LQI,,
169281,LNI,,
169282,LBM,,
169283,LFA,,
169285,LPM,,
169286,LNM,,
169287,LQI,,
169289,LPO,,
169290,LMT,,
169291,LFA,,
169292,LRT,,
169294,LMT,,
169298,LIM,,
169299,LAD,,
169300,LAR,,
169304,LNI,,
169316,LPA,,
169317,LNI,,
169318,LNI,,
169320,LIC,,
169333,LAR,,
169334,LNI,,
169342,LBM,,
169348,LIM,,
169351,LNM,,
169360,LNI,,
169362,LAR,,
169363,LIM,,
169366,LFB,,
169381,LQI,,
169382,LDS,LRT,
169386,LFA,,
169387,LFP,,
169398,LBM,,
169400,LHR,,
169401,LIS,,
169402,LFP,,
169403,LPD,,
169405,LFP,,
169407,LNA,,
169408,LBM,,
169409,LMK,,
169415,LMT,,
169419,LNI,,
169424,LEF,,
169425,LEF,,
169426,LEF,,
169427,LEF,,
169428,LEF,,
169429,LEF,,
169430,LEF,,
169431,LEF,,
169432,LEF,,
169433,LEF,,
169436,LEF,,
169441,LQI,,
169451,LCS,LII,
169469,LEF,,
169473,LAD,,
169477,LAD,,
169488,LMT,,
169489,LAT,,
169491,LEC,,
169493,LIC,,
169496,LHR,,
169502,LPM,,
169504,LIC,,
169514,LAD,,
169516,LCS,,
169519,LMK,,
169520,LAR,,
169521,LNI,,
169523,LPD,,
169525,LDE,,
169527,LPM,,
169542,LIV,,
169544,LFB,LBC,
169547,LEF,,
169548,LHR,,
169555,LQI,,
169560,LAD,,
169563,LAT,,
169565,LFP,,
169568,LAT,,
169571,LMT,,
169572,LBC,,
169574,LNM,,
169575,LAT,,
169576,LRP,LPM,
169577,LNM,,
169580,LPT,LRI,
169582,LPM,,
169584,LAR,,
169586,LMU,,
169588,LPA,,
169589,LNI,,
169591,LII,,
169598,LNM,,
169599,LRT,,
169604,LCN,,
169606,LNI,,
169611,LAT,,
169614,LNM,,
169618,LIC,,
169624,LDS,,
169628,LAT,,
169629,LII,,
169630,LHR,,
169633,LBN,LEC,
169635,LAT,,
169644,LNM,,
169645,LNM,,
169646,LAD,,
169647,LPA,LPO,
169649,LBM,,
169659,LII,,
169660,LAT,,
169662,LAR,,
169667,LNM,,
169673,LFP,,
169674,LNI,,
169675,LNI,LCS,
169676,LIS,,
169680,LIS,,
169681,LBI,,
169682,LDS,,
169683,LDS,,
169685,LIV,,
169686,LII,,
169692,LEF,,
169694,LMK,,
169695,LQI,,
169703,LAT,,
169704,LNM,,
169711,LFB,,
169719,LEF,,
169720,LBN,,
169721,LAT,,
169722,LBM,,
169723,LBI,,
169724,LNM,,
169728,LAT,,
169729,BIC,,
169733,LRI,,
169734,LAD,,
169735,LPM,,
169738,LIM,,
169740,LIN,,
169741,LAT,,
169742,CIV,LBC,LFB
169743,LCN,,
169745,LNM,,
169749,LHR,,
169750,LII,,
169753,LBN,LEC,
169754,LFB,,
169758,LMK,,
169762,LRI,,
169764,LMK,,
169765,LPT,LRI,
169768,LAT,,
169771,LAD,,
169779,LAR,,
169780,LMK,,
169785,LMK,,
169803,LPA,,
169808,LAR,,
169809,LEA,,
169810,LBN,,
169811,LMT,,
169813,LAT,,
169815,LBN,,
169826,LFA,,
169828,LIN,LQI,
169829,LNM,,
169830,LBC,,
169836,LBN,,
169839,LFA,,
169841,LBN,LEC,
169845,LPM,,
169849,LAT,,
169850,LPM,,
169852,LMK,,
169853,LIS,,
169856,LEF,,
169860,LBN,,
169862,LBM,,
169864,LNI,,
169865,LPA,LPO,
169872,LFA,,
169877,LMK,,
169881,LIS,,
169885,LPM,,
169886,LBC,,
169888,LFP,,
169889,LNI,,
169902,LPA,,
169903,LNM,,
169905,LIS,LMT,
169906,LEC,,
169907,LFP,,
169908,LCS,,
169910,LNI,,
169913,BMK,,
169914,LII,LCS,
169915,LNA,,
169919,LEF,,
169923,LIM,,
169924,LPM,,
169925,LIC,,
169926,LAT,,
169931,LQI,,
169936,LBM,,
169939,LHR,,
169942,LAT,,
169943,LMK,,
169945,LBI,,
169948,LBN,,
169949,LNI,,
169958,LII,,
169960,LII,,
169961,LIM,,
169962,LMT,,
169964,LPD,,
169971,LAI,,
169974,LAI,,
169975,LBN,,
169976,LAD,,
169978,LAR,,
169982,LHR,,
169985,LNI,,
169987,LAD,,
169988,LAD,,
169990,LIM,LMT,
169991,LQI,,
169993,LRI,,
169994,LHR,,
169996,LFP,,
169997,LMK,,
170001,LNM,,
170003,LBN,,
170005,LNM,,
170009,LII,,
170010,LAT,,
170011,LAT,,
170012,LMK,,
170015,LMK,,
170017,LII,,
170019,LPM,,
170021,LFP,,
170024,LAD,,
170026,LII,,
170027,LNI,,
170028,LCU,,
170029,LFP,,
170030,LAD,,
170035,LPT,LRI,
170038,LAD,,
170046,LBN,,
170047,LHR,,
170048,LAD,,
170049,LFA,,
170053,LBN,,
170056,LFA,,
170059,LAT,,
170060,LFA,,
170064,LFB,,
170068,LMK,,
170070,LII,,
170072,LIC,,
170076,LNM,,
170077,LMT,,
170078,LNI,,
170079,LBI,,
170082,LEC,,
170083,LNI,,
170088,LBM,,
170090,LAD,,
170094,LBI,,
170095,LBM,,
170096,LBC,,
170099,LMT,,
170100,LPT,,
170108,LIC,,
170112,LFP,,
170117,LAT,,
170118,LNI,,
170119,LIN,,
170124,LIN,,
170134,LBC,,
170137,LHR,,
170138,LPA,LRI,
170140,LAD,,
170142,LDS,LAT,
170143,LII,,
170144,LIC,,
170146,LPA,,
170149,LNI,,
170153,LIS,,
170164,LAR,,
170173,LMT,,
170176,LMT,,
170180,LNI,,
170184,LMT,,
170185,LIC,,
170190,LPM,,
170193,LMK,,
170195,LNI,,
170198,LAR,,
170207,LPA,,
170209,LAT,,
170210,LFA,,
170212,LDS,,
170214,LIN,,
170218,LNM,,
170219,LIS,,
170220,LCN,,
170221,LPA,LPO,
170236,LMT,,
170240,LAT,,
170242,LIM,,
170245,LNI,,
170246,LAD,,
170247,LNI,,
170250,LHR,,
170253,LAD,,
170257,LRI,,
170258,LMT,,
170266,LAT,,
170268,LCU,,
170269,LMK,,
170270,LPT,LRI,
170271,LIN,,
170273,LAT,,
170274,LAD,,
170275,LNI,,
170276,LBC,,
170278,LRI,,
170281,LIC,,
170282,LAT,,
170284,LII,,
170288,LFP,,
170292,LIC,,
170293,LPM,,
170296,LAD,,
170297,LNI,,
170302,LAR,,
170305,LBN,,
170306,LHR,,
170314,LIY,,
170315,LIC,,
170316,LBI,,
170318,LCS,,
170320,LBC,LFB,
170322,LPA,,
170325,LAR,,
170327,LIC,,
170328,LIC,,
170329,LFP,,
170333,LCN,,
170334,LMK,,
170336,LPA,,
170341,LQI,,
170342,LMK,,
170343,LII,,
170344,LAT,,
170345,LBI,,
170347,LBM,,
170348,LFP,,
170352,LQI,,
170353,LBC,,
170354,LIS,,
170357,LMK,,
170359,LFP,,
170360,LBI,,
170362,LAT,,
170363,LBI,,
170365,LAD,,
170368,LAR,,
170369,LQI,,
170370,LFP,,
170371,LBN,,
170372,LRT,,
170378,LNI,,
170379,LAI,,
170381,LBI,,
170382,LRI,,
170384,LRT,,
170396,LBN,,
170397,LIC,,
170399,LNI,,
170400,LNI,,
170401,LMT,,
170402,LBC,LFB,
170403,LHR,,
170404,LEF,,
170405,LPA,,
170406,LEF,,
170407,LEF,,
170408,LEF,,
170409,LEF,,
170411,LEF,,
170412,LPM,,
170413,LEF,,
170416,LFP,,
170417,LIC,,
170419,LDS,,
170420,LII,,
170423,LRT,,
170424,LRI,,
170426,LFP,,
170428,BNI,,
170429,LAR,,
170430,LCN,,
170431,LII,LCS,
170433,LNI,,
170435,LRM,,
170436,LAD,,
170437,LAR,,
170443,LNM,,
170444,LAD,,
170446,LBN,,
170448,LAR,,
170450,LAD,,
170451,LPT,LRI,
170455,LEA,,
170460,BII,,
170462,BNI,,
170463,LNM,,
170464,LNM,,
170465,LMT,,
170466,LND,,
170468,LHR,,
170469,LFB,,
170470,LFP,,
170473,LFP,,
170474,LFP,,
170475,LAR,,
170480,LIC,,
170482,LIM,,
170486,LAD,,
170487,LAR,,
170488,LMK,,
170496,LMT,,
170497,LFP,,
170498,LBC,,
170499,LAI,,
170504,LCS,,
170505,LFB,,
170506,LHR,,
170508,LNA,,
170509,LNI,,
170510,LBI,,
170512,LFA,,
170515,LPA,,
170516,LMK,,
170521,LAR,,
170522,LFB,,
170525,LAT,,
170526,LCU,,
170527,LMK,,
170529,LEF,,
170530,LCN,,
170531,LDS,,
170532,LEC,,
170533,LIM,,
170534,LNI,,
170535,LAT,,
170538,LII,,
170542,LHR,,
170544,LBC,,
170549,LEF,,
170550,LAT,,
170551,LNM,,
170552,LFA,,
170553,LAR,,
170554,LCN,,
170555,LPA,,
170557,LNI,,
170558,LPA,,
170559,LII,,
170560,LEF,,
170561,LAD,,
170562,LAR,,
170564,LMK,,
170565,LBM,,
170567,LBN,,
170569,LAR,,
170570,LNI,,
170571,LRI,,
170572,LMK,,
170576,LIM,,
170579,LNM,,
170580,LPA,,
170581,LAD,,
170582,LPM,,
170589,LIN,,
170591,LNM,,
170593,LNI,,
170594,LQI,,
170595,LEC,,
170597,LMK,,
170599,LPD,,
170600,LFA,,
170602,LAR,,
170603,LII,,
170611,LAT,,
170612,LAT,,
170613,LBM,,
170615,LMT,,
170619,LNI,,
170623,LII,,
170626,LRM,,
170629,LAD,,
170632,LQI,,
170633,LMK,,
170634,LQI,,
170636,LIC,,
170637,LAT,,
170640,LIY,LQI,
170641,LMK,,
170642,LRT,,
170646,LII,,
170659,LAR,,
170660,LNM,,
170662,LNI,,
170663,LFP,,
170664,LRI,,
170665,LBN,,
170666,LFA,,
170667,LNI,,
170668,LCN,,
170669,LEC,,
170671,LAD,,
170676,LMK,,
170677,LII,,
170678,LCS,,
170679,LNI,,
170680,LAR,,
170682,LAD,,
170683,LQI,,
170684,LPM,,
170686,LBN,,
170687,LDE,,
170688,LFB,,
170689,LNI,,
170690,LIN,,
170691,LBI,,
170692,LPD,,
170694,LBI,,
170695,LNI,,
170698,LNI,,
170699,LFP,,
170701,LNI,,
170702,LPM,,
170703,LMT,,
170704,LEC,,
170705,LPM,,
170706,LMR,,
170708,LPO,,
170711,LPA,LPO,
170712,LNI,,
170713,LAR,,
170714,LNI,,
170716,LDS,,
170718,LNI,,
170719,LNI,,
170720,LAD,,
170725,LEA,,
170726,LPM,,
170727,LMT,,
170729,LPA,,
170730,LMT,LIM,
170732,LIS,,
170733,LEF,,
170737,LCS,,
170738,LAT,LEC,
170742,LEF,,
170743,LEF,,
170745,LEF,,
170747,LBN,LEC,
170748,LAD,,
170752,LRI,,
170753,LFA,,
170754,LII,,
170756,LMK,,
170760,LIC,,
170764,LMT,,
170765,LCN,,
170772,LNI,,
170774,LNI,,
170775,LNM,,
170783,LAD,,
170785,LAT,,
170786,LCN,,
170788,LNM,,
170794,LAD,,
170797,LAR,,
170801,LAR,,
170803,LFP,,
170809,LAD,,
170810,LCU,,
170811,LBN,,
170820,LFA,,
170822,LPA,,
170824,LAT,,
170827,LNM,,
170829,LEF,,
170831,LNM,,
170832,LII,,
170833,LBM,,
170834,LAI,,
170837,LFP,,
170840,LAT,,
170843,LAD,,
170844,LIO,,
170848,LPD,,
170850,LFA,,
170851,LHR,LNA,
170852,LNI,,
170853,LNA,,
170857,LMT,,
170858,LNA,,
170859,LIC,,
170860,LBM,,
170861,LII,,
170862,LAR,,
170863,LIC,,
170864,LAD,,
170865,LIM,,
170866,LAT,,
170867,LNA,,
170869,LIM,,
170870,LRI,,
170872,LMK,,
170873,LHR,,
170876,LIS,,
170882,LNI,,
170885,LIC,,
170889,LNM,,
170890,LBM,LRT,
170892,LBN,,
170897,LNI,,
170899,LMK,,
170900,LAD,,
170901,LDE,,
170904,LCN,,
170907,LPM,,
170908,LIS,,
170909,LIC,,
170911,LAT,,
170915,LIC,,
170916,LII,,
170917,LCN,,
170918,LMT,,
170920,LHR,,
170921,LBI,,
170923,LPA,,
170924,LBM,,
170925,LAI,,
170929,LAT,,
170930,LIY,,
170933,LPO,,
170935,LFP,,
170937,LEC,,
170938,LAT,,
170939,LPM,,
170940,LRI,,
170941,LPM,,
170942,LFP,,
170943,LNI,,
170945,LPD,LRI,
170948,LHR,,
170950,LNI,,
170958,LAR,,
170961,LBC,,
170963,LQI,,
170964,LRT,,
170965,LMT,,
170967,LPT,,
170969,LPA,LPO,
170975,LNM,,
170979,LEC,,
170983,LAD,,
170984,LAD,,
170987,LNI,,
170989,LPM,,
170990,LIN,,
170993,LFP,,
170994,LMT,,
170995,LRT,,
170998,LII,,
170999,LAT,,
171002,LBI,,
171007,LIM,,
171009,LNM,,
171010,LFP,,
171012,LCN,,
171013,LNI,,
171016,LQI,,
171017,LEF,,
171021,LPA,,
171023,LBM,,
171025,LRP,,
171026,LEC,,
171027,LAR,,
171031,LPM,,
171034,LRI,,
171040,LIM,,
171041,LAR,,
171044,LAR,,
171046,LBN,,
171048,LAD,,
171054,LIM,,
171055,LIM,,
171059,LAD,,
171060,LRI,,
171061,LQI,,
171063,LAD,,
171065,LFP,,
171066,LPA,,
171069,LBI,,
171071,LIM,LMT,
171072,LFA,,
171074,LPA,,
171075,LAD,,
171077,LAT,,
171081,LEF,,
171084,LAT,,
171085,LMT,,
171089,LBN,,
171090,LCS,,
171091,LAD,,
171092,LNI,,
171093,LCS,,
171094,LFP,,
171095,LMT,,
171098,LRI,,
171102,LNI,,
171103,LFA,,
171104,LNI,,
171106,LIY,,
171107,LEF,,
171108,LNI,,
171109,LIC,,
171110,LFB,,
171111,LHR,,
171115,LEF,,
171119,LAD,,
171122,LAT,,
171123,LMT,,
171124,LFB,,
171126,LAD,,
171129,LMK,,
171132,BAR,,
171134,LAT,,
171135,LFP,,
171136,LNI,,
171138,LFP,,
171139,LFB,,
171141,LPA,,
171142,LMT,,
171144,LNI,,
171146,LPM,,
171147,LAP,,
171152,LNA,,
171153,LHR,,
171156,LIN,LQI,
171157,LAD,,
171158,LIM,,
171159,LMT,,
171162,LPO,,
171164,LPA,,
171166,LMK,,
171167,LFB,,
171170,LAR,,
171171,LQI,,
171172,LMK,LNI,
171173,LEF,,
171174,LEF,,
171177,LPT,,
171179,LCN,,
171181,LII,,
171182,LPM,,
171185,LNI,,
171186,LNI,,
171187,LII,,
171192,LPM,,
171193,LNI,,
171194,LNM,,
171195,LEF,,
171197,LFP,,
171199,LIC,,
171200,LII,,
171201,LAR,,
171203,LAD,,
171204,LRI,,
171205,LNI,,
171207,LMT,,
171208,LNM,,
171217,LEA,,
171221,LPA,,
171222,LPO,,
171223,LII,LCS,
171225,LIC,,
171226,LNI,,
171233,LIC,,
171234,LAR,,
171235,LIN,LQI,
171236,LIS,,
171242,LHR,,
171243,LAD,,
171244,LNM,,
171246,LCS,,
171247,BPA,,
171249,LCU,,
171250,LPA,,
171252,LIC,,
171253,LBN,,
171254,LAI,,
171255,BCN,,
171256,LEF,,
171257,LIM,,
171258,LBN,,
171259,LFP,,
171260,LMT,,
171261,LCS,,
171262,LNI,,
171263,LRM,,
171265,LAT,,
171266,LMT,,
171267,LBN,,
171268,LRI,,
171271,LNM,,
171272,LAT,,
171273,LAD,,
171275,LIM,,
171276,LBM,,
171277,LPA,LPD,
171278,LEC,,
171283,LMK,,
171289,LPM,,
171290,LAR,,
171292,LAR,,
171293,LNM,LFB,
171297,LDE,,
171298,BMK,,
171299,LBM,,
171300,LMT,,
171301,LIC,,
171302,LMK,LPM,
171303,LAD,,
171304,LNI,,
171305,LAR,,
171309,LNI,,
171310,LAR,,
171314,LBI,,
171315,LNI,,
171316,LIM,,
171319,LIS,,
171320,LNI,,
171323,LIC,,
171324,LBN,,
171325,LQI,,
171326,LAT,,
171327,LNM,,
171337,LFA,,
171338,LAR,,
171340,LEF,,
171347,LEF,,
171348,LBM,,
171349,LAD,,
171351,LPA,,
171358,LEF,,
171359,LAT,,
171361,LNM,,
171362,LAR,,
171364,LAT,,
171365,LAT,,
171367,LBC,,
171370,LAD,,
171371,LPT,,
171372,LIM,,
171373,LFP,,
171374,LIY,,
171375,LIC,,
171376,LPT,LRI,
171379,LNI,,
171380,LAD,,
171383,LQI,,
171384,LNM,,
171388,LND,,
171391,LHR,,
171393,LMT,,
171396,LEC,,
171402,LRI,,
171405,LII,,
171406,LIC,,
171407,LMT,,
171408,LIC,,
171410,LBN,,
171413,LEF,,
171414,LEF,,
171415,LPT,LRI,
171418,LFP,,
171420,LAT,,
171421,LII,,
171422,LRP,,
171430,LBM,,
171432,LNI,,
171434,LAR,,
171436,LAT,,
171438,LNI,,
171441,LAD,,
171443,LIC,,
171445,LRI,,
171446,LRP,,
171448,LMK,,
171449,LEC,,
171451,LIC,,
171452,LIS,,
171454,LCS,,
171456,LII,,
171457,LFP,,
171461,LPM,,
171462,LCS,,
171463,LNI,,
171464,LIM,,
171465,LAD,,
171467,LFB,,
171469,LPM,,
171471,LBC,,
171474,LFA,,
171476,LBN,,
171482,LEC,,
171483,LPM,,
171484,LAD,,
171487,LAR,,
171488,LBN,,
171491,LIN,,
171494,LAT,,
171496,LMK,,
171498,LPO,,
171501,LRM,,
171503,LBN,,
171506,LIM,,
171507,LII,,
171508,LBM,LMT,
171509,LAR,,
171510,LMK,,
171512,LAD,,
171513,LMK,,
171514,LMT,,
171515,LMT,,
171517,LII,,
171518,LRI,,
171520,LBN,,
171521,LRI,,
171525,LBM,,
171526,LIS,,
171529,LNI,,
171532,LPA,,
171534,LEF,,
171535,LII,,
171537,LCN,,
171542,LIC,,
171543,LIO,,
171546,LMT,,
171547,LIC,,
171548,LNM,,
171551,LNI,,
171552,LFP,,
171553,LEC,,
171554,LPA,,
171555,LNM,,
171558,LPA,,
171559,LAR,,
171560,LII,,
171563,LRI,,
171564,LPA,,
171565,LII,,
171567,LCN,,
171569,LAD,,
171578,LAR,,
171580,LRT,,
171581,LMT,,
171585,LCN,,
171586,LPA,,
171588,LNM,,
171589,LMK,,
171591,LAR,,
171593,LBI,,
171597,LIC,,
171599,LAR,,
171600,LII,,
171602,LAR,,
171606,LNI,,
171608,LCN,,
171609,LAD,,
171610,LAR,,
171619,LHR,,
171620,LMK,,
171621,LIS,,
171622,LAT,,
171623,LPA,,
171626,LQI,,
171627,LRP,,
171630,LNI,,
171631,LFP,,
171634,LHR,,
171639,LCS,,
171645,LPM,,
171648,LAD,,
171649,LRI,,
171650,LBC,,
171654,LII,,
171656,LFP,,
171657,LIS,,
171658,LFP,,
171659,LFP,,
171660,LBN,,
171661,LFP,,
171662,LIC,,
171663,LFP,,
171667,LEF,,
171669,LIC,,
171672,LAT,,
171673,LIM,,
171674,LNM,,
171679,LQI,,
171681,LPM,,
171684,LBM,,
171685,LPA,,
171688,LMT,,
171691,LHR,,
171693,LFP,,
171694,LFP,,
171695,LBM,,
171696,LFA,,
171698,LBN,,
171700,LPD,,
171701,LAR,,
171703,LBN,,
171704,LMK,,
171707,LIS,,
171709,LAD,,
